
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
             -109.218E-03       -109.218E-03        531.357E-03  
             -110.727E-03       -110.727E-03        531.68E-03   
             -112.235E-03       -112.235E-03        531.999E-03  
             -113.744E-03       -113.744E-03        532.314E-03  
             -115.254E-03       -115.254E-03        532.625E-03  
             -116.764E-03       -116.764E-03        532.933E-03  
             -118.275E-03       -118.275E-03        533.237E-03  
             -119.786E-03       -119.786E-03        533.537E-03  
             -121.297E-03       -121.297E-03        533.834E-03  
             -122.809E-03       -122.809E-03        534.127E-03  
             -124.321E-03       -124.321E-03        534.416E-03  
             -125.834E-03       -125.834E-03        534.702E-03  
             -127.346E-03       -127.346E-03        534.985E-03  
             -128.86E-03        -128.86E-03         535.264E-03  
             -130.373E-03       -130.373E-03        535.539E-03  
             -131.887E-03       -131.887E-03        535.811E-03  
             -133.401E-03       -133.401E-03        536.08E-03   
             -134.916E-03       -134.916E-03        536.345E-03  
             -136.431E-03       -136.431E-03        536.607E-03  
             -137.946E-03       -137.946E-03        536.865E-03  
             -139.461E-03       -139.461E-03        537.12E-03   
             -140.977E-03       -140.977E-03        537.371E-03  
             -142.493E-03       -142.493E-03        537.62E-03   
             -144.009E-03       -144.009E-03        537.865E-03  
             -145.525E-03       -145.525E-03        538.106E-03  
             -147.042E-03       -147.042E-03        538.345E-03  
             -148.558E-03       -148.558E-03        538.58E-03   
             -150.075E-03       -150.075E-03        538.812E-03  
             -151.592E-03       -151.592E-03        539.041E-03  
             -153.11E-03        -153.11E-03         539.267E-03  
             -154.627E-03       -154.627E-03        539.489E-03  
             -156.145E-03       -156.145E-03        539.709E-03  
             -157.663E-03       -157.663E-03        539.925E-03  
             -159.181E-03       -159.181E-03        540.138E-03  
             -160.699E-03       -160.699E-03        540.348E-03  
             -162.217E-03       -162.217E-03        540.555E-03  
             -163.735E-03       -163.735E-03        540.759E-03  
             -165.253E-03       -165.253E-03        540.961E-03  
             -166.772E-03       -166.772E-03        541.159E-03  
             -168.29E-03        -168.291E-03        541.354E-03  
             -169.809E-03       -169.809E-03        541.546E-03  
             -171.328E-03       -171.328E-03        541.735E-03  
             -172.847E-03       -172.847E-03        541.922E-03  
             -174.366E-03       -174.366E-03        542.106E-03  
             -175.884E-03       -175.884E-03        542.286E-03  
             -177.403E-03       -177.403E-03        542.464E-03  
             -178.922E-03       -178.922E-03        542.64E-03   
             -180.441E-03       -180.441E-03        542.812E-03  
             -181.96E-03        -181.96E-03         542.982E-03  
             -183.479E-03       -183.479E-03        543.149E-03  
             -184.998E-03       -184.998E-03        543.313E-03  
             -186.517E-03       -186.517E-03        543.474E-03  
             -188.036E-03       -188.036E-03        543.633E-03  
             -189.555E-03       -189.555E-03        543.79E-03   
             -191.074E-03       -191.074E-03        543.943E-03  
             -192.593E-03       -192.593E-03        544.094E-03  
             -194.112E-03       -194.112E-03        544.243E-03  
             -195.631E-03       -195.631E-03        544.389E-03  
             -197.15E-03        -197.15E-03         544.532E-03  
             -198.669E-03       -198.669E-03        544.673E-03  
             -200.187E-03       -200.187E-03        544.812E-03  
             -201.706E-03       -201.706E-03        544.948E-03  
             -203.224E-03       -203.224E-03        545.081E-03  
             -204.743E-03       -204.743E-03        545.212E-03  
             -206.261E-03       -206.261E-03        545.341E-03  
             -207.78E-03        -207.78E-03         545.467E-03  
             -209.298E-03       -209.298E-03        545.591E-03  
             -210.816E-03       -210.816E-03        545.713E-03  
             -212.334E-03       -212.334E-03        545.833E-03  
             -213.852E-03       -213.852E-03        545.95E-03   
             -215.37E-03        -215.37E-03         546.065E-03  
             -216.887E-03       -216.887E-03        546.177E-03  
             -218.405E-03       -218.405E-03        546.288E-03  
